status,hmm_id,architecture,dimension,seed,n_train,best_epoch,best_val_ce,final_batch_size,epochs_completed,parameter_count,device,test_ce_h1,test_ce_h2,test_ce_h3,test_ce_h4,result_file,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,shape_rmse,excess_ce_H,recovery_ratio,source,dataset_replicate,condition_seed,dataset_file
done,confirm_K3_i001202,Transformer,256,3,256,27,2.0094709172844887,16,35,795656,cuda,2.0213035568594933,2.001632116734981,2.0055214315652847,2.0014853924512863,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K3_i001202/transformer/d256/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0097753443260888,0.0161055465944202,28.89227121743961,dataset_replication_project,2,3539713731.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K3_i001202.npz
done,confirm_K4_i000373,GRU,8,1,256,44,1.9959860928356647,16,48,576,cuda,1.9819742739200592,2.0058911070227623,1.979497343301773,1.977476418018341,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d8/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0144001582389456,0.0093132964866637,24.262300082639918,dataset_replication_project,2,2989444547.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,8,2,256,40,1.984191995114088,16,48,576,cuda,1.987719051539898,1.9740087017416956,1.9846374839544296,1.9883316531777384,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d8/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0074119131030717,0.0201685316460609,-3.3044910937942182,dataset_replication_project,2,3501600469.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,8,3,256,45,1.9821720868349075,16,48,576,cuda,1.9615885838866236,1.9802630171179767,1.9749919846653936,1.957022748887539,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d8/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0148464188713814,-0.0111403726441383,24.6289924124273,dataset_replication_project,2,2500605054.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,32,1,256,24,1.9803990796208384,16,32,6888,cuda,1.9747581705451007,1.9924488812685013,1.9543361216783524,1.979174219071865,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d32/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0142659291920689,0.0110110975401878,-23.82101536310183,dataset_replication_project,2,3831434676.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,32,2,256,23,1.979259293526411,16,31,6888,cuda,1.9916789755225184,1.9507066830992696,1.9744384810328484,1.960999317467213,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d32/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0174402917363648,-0.0071638040644645,165.49197805253482,dataset_replication_project,2,3465935264.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,32,3,256,11,1.9628866128623488,16,19,6888,cuda,1.9799365401268003,1.9386588782072067,2.008488811552525,1.980061337351799,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d32/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0251159291454498,0.0118982158201217,-0.673180241554002,dataset_replication_project,2,2272085201.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,128,1,256,8,1.984048467129469,16,16,101256,cuda,2.0163038820028305,1.983454257249832,2.010014124214649,2.0054158121347427,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d128/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0124345418820227,0.0372526906030654,58.73234363941821,dataset_replication_project,2,3320263361.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,128,2,256,12,2.004298061132431,16,20,101256,cuda,1.992987617850304,1.990179069340229,1.9855290800333023,1.963490389287472,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d128/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0226746905390815,-0.0046727322442055,159.11372588087244,dataset_replication_project,2,2698919141.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,128,3,256,12,1.988511309027672,16,20,101256,cuda,2.0193159878253937,1.9935507476329803,2.0273416861891747,2.054507851600647,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d128/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0377712697728388,0.0863447300689697,-189.83168381548717,dataset_replication_project,2,2757265699.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,256,1,256,11,1.9898188412189484,16,19,399112,cuda,2.0203240662813187,1.9928269684314728,1.986075460910797,1.956592157483101,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d256/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0394321042455206,-0.0115709640485763,343.7821775284381,dataset_replication_project,2,3222599915.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,256,2,256,15,1.9817572087049484,16,23,399112,cuda,2.015024498105049,1.9726613461971283,1.9704240411520004,1.9794077426195145,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d256/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0185860233895969,0.0112446210878371,192.1236314462538,dataset_replication_project,2,3986168069.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,GRU,256,3,256,21,1.9404610097408292,16,29,399112,cuda,1.9856758564710617,1.9685388430953024,2.008325345814228,1.9745262563228607,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/gru/d256/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0180175330290323,0.0063631347911834,60.1430882865244,dataset_replication_project,2,3799587880.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,8,1,256,40,1.9664374999701977,16,48,1064,cuda,1.9578797519207,1.953803367912769,1.97578477114439,1.9997442066669464,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d8/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0333685153165666,0.0315810851352691,-225.82492326211,dataset_replication_project,2,2777150742.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,8,2,256,44,1.9796194396913047,16,48,1064,cuda,1.973640389740467,1.9752060770988464,1.9827548637986183,1.984582297503948,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d8/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0073361307145562,0.0164191759722709,-59.022755605117865,dataset_replication_project,2,2213968996.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,8,3,256,30,1.9763948433101175,16,38,1064,cuda,1.93199959397316,1.934793896973133,2.0009874626994133,1.9830812588334084,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d8/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0363374238075402,0.014918137301731,-275.5443279289516,dataset_replication_project,2,2680247203.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,32,1,256,15,1.98398931697011,16,23,13448,cuda,1.981403410434723,2.000762775540352,1.9643854573369024,1.9454285502433777,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d32/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0342815689454495,-0.0227345712882995,194.05531712565983,dataset_replication_project,2,2228244739.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,32,2,256,20,1.9867170378565788,16,28,13448,cuda,1.9867545664310453,2.0179237499833107,1.9937224686145785,1.969355955719948,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d32/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0284945981513803,0.0011928341882705,93.85145351865006,dataset_replication_project,2,2098898302.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,32,3,256,22,1.9700415097177029,16,30,13448,cuda,1.987515553832054,2.0211735144257545,1.9612935483455656,1.9684554263949396,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d32/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0282206193526375,0.0002923048632621,102.8139944003068,dataset_replication_project,2,2615002291.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,128,1,256,11,1.976689457893372,16,19,201224,cuda,2.001071438193321,1.9700059294700625,2.001464806497097,1.9837765097618103,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d128/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0141024445385335,0.015613388230133,93.29217135498048,dataset_replication_project,2,3137153080.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,128,2,256,30,1.9715415053069592,16,38,201224,cuda,2.000260211527348,2.0108206793665886,2.003289699554444,2.0033035427331924,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d128/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0040856304572205,0.0351404212015151,-16.41631403506398,dataset_replication_project,2,3296201776.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,128,3,256,26,1.980803277343512,16,34,201224,cuda,1.965238131582737,1.9900145828723907,1.989707596600056,1.9542698189616203,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d128/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0257340937264141,-0.0138933025700569,59.165188487271145,dataset_replication_project,2,2400534778.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,256,1,256,20,1.988654799759388,16,28,795656,cuda,1.964416541159153,2.011958412826061,1.9533513262867928,2.0176035687327385,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d256/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0418600090373611,0.0494404472010612,-286.90105945836086,dataset_replication_project,2,3712212982.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,256,2,256,22,1.961783077567816,16,30,795656,cuda,2.000001959502697,1.9894111156463623,1.9871770143508911,1.9937798157334328,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d256/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0049806768254452,0.0256166942017554,33.56344057833201,dataset_replication_project,2,3513565891.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000373,Transformer,256,3,256,17,1.9960696175694463,16,25,795656,cuda,1.9887815341353416,1.9677320197224617,1.9575385004282,1.9840473756194117,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000373/transformer/d256/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0157320662326177,0.0158842540877341,25.536961846289277,dataset_replication_project,2,3239484971.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000373.npz
done,confirm_K4_i000448,GRU,8,1,256,48,1.7844039984047413,16,48,576,cuda,1.784615837037563,1.774007722735405,1.818574853241444,1.799069717526436,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d8/n256/seed1/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0243382994513177,0.0379718541698101,-0.7323073615160992,dataset_replication_project,2,2136854968.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,8,2,256,48,1.7576467879116535,16,48,576,cuda,1.788356013596058,1.7802821025252342,1.800012290477753,1.81662043184042,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d8/n256/seed2/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0325536710301876,0.0555225684837941,-1.4320196963888627,dataset_replication_project,2,2828550814.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,8,3,256,48,1.7975156120955944,16,48,576,cuda,1.8274951428174973,1.7824287712574003,1.7337793335318563,1.7479462027549744,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d8/n256/seed3/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0343687335695604,-0.0131516606016512,4.030355339760567,dataset_replication_project,2,3562688912.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,32,1,256,15,1.7868294045329094,16,23,6888,cuda,1.810526967048645,1.7636909559369087,1.7377891913056374,1.8326913192868235,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d32/n256/seed1/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0637311415524015,0.0715934559301976,-1.1229592163674982,dataset_replication_project,2,2534501171.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,32,2,256,12,1.7706301771104336,16,20,6888,cuda,1.7991060242056849,1.8306741639971733,1.7730425745248797,1.743446819484234,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d32/n256/seed2/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0475299293203655,-0.0176510438723918,2.8199794086459544,dataset_replication_project,2,2262397641.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,32,3,256,32,1.767327707260847,16,40,6888,cuda,1.7709553390741348,1.7520677745342257,1.8251411840319636,1.791643187403679,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d32/n256/seed3/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0339535824935191,0.0305453240470532,-1.048151991938562,dataset_replication_project,2,2193796287.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,128,1,256,14,1.7433782741427422,16,22,101256,cuda,1.82073137909174,1.758315622806549,1.821834310889244,1.7888974770903587,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d128/n256/seed1/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0244070852030004,0.027799613733733,1.6128679629903178,dataset_replication_project,2,3842675847.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,128,2,256,3,1.7303681522607803,16,12,101256,cuda,1.8367178365588188,1.837163895368576,1.7926615625619888,1.9049784317612648,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d128/n256/seed2/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0801525267757705,0.1438805684046391,-3.4584301708254266,dataset_replication_project,2,3835719008.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,128,3,256,18,1.7341134436428547,16,26,101256,cuda,1.839726209640503,1.811996378004551,1.7846235185861588,1.8096837773919103,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d128/n256/seed3/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0139275337503249,0.0485859140352848,1.5221029612379882,dataset_replication_project,2,3527949250.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,256,1,256,41,1.7504457347095013,16,48,399112,cuda,1.7858573123812675,1.7894990593194962,1.7782437577843666,1.8020966723561287,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d256/n256/seed1/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0233345649399791,0.040998808999503,-0.8227688657766369,dataset_replication_project,2,2949438548.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,256,2,256,21,1.831184472888708,16,29,399112,cuda,1.7889501601457596,1.7819308638572693,1.7974557429552078,1.6711413711309433,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d256/n256/seed2/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0958780235259483,-0.0899564922256823,5.968794574803944,dataset_replication_project,2,3228882162.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,GRU,256,3,256,9,1.7891331315040588,16,17,399112,cuda,1.8029493689537048,1.7960434928536415,1.7622538432478905,1.8671300932765007,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/gru/d256/n256/seed3/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0772174399366091,0.106032229919875,-3.251723087457533,dataset_replication_project,2,3882501056.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,8,1,256,48,1.7957865744829178,16,48,1064,cuda,1.7239118292927742,1.8013402968645096,1.801756352186203,1.7884787246584892,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d8/n256/seed1/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0428403029804116,0.0273808613018635,-3.2712884835981586,dataset_replication_project,2,2907959821.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,8,2,256,47,1.8025835417211056,16,48,1064,cuda,1.820722110569477,1.829881466925144,1.8484225422143936,1.7909137159585953,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d8/n256/seed2/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0336881708376128,0.0298158526019696,1.5102454199293247,dataset_replication_project,2,2059307383.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,8,3,256,47,1.824490737169981,16,48,1064,cuda,1.8153647109866144,1.8817072436213491,1.818547584116459,1.805274173617363,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d8/n256/seed3/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.037031970226253,0.0441763102607373,0.5112381275633746,dataset_replication_project,2,3612170977.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,32,1,256,7,1.8028699159622192,16,15,13448,cuda,1.7762718349695206,1.786701217293739,1.7917277291417122,1.7567653357982635,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d32/n256/seed1/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0214404838615029,-0.0043325275583621,0.9882988137003396,dataset_replication_project,2,3948455229.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,32,2,256,31,1.7902752943336964,16,39,13448,cuda,1.8160396814346316,1.7634823396801949,1.7743446975946426,1.7284486517310145,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d32/n256/seed2/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0435889479653088,-0.0326492116256114,4.437808649664406,dataset_replication_project,2,2806266356.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,32,3,256,19,1.7739788629114628,16,27,13448,cuda,1.7203018963336945,1.790610283613205,1.740929715335369,1.7589878663420675,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d32/n256/seed3/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0336387325711416,-0.0021099970145579,-1.9600287027648344,dataset_replication_project,2,3734243211.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,128,1,256,18,1.785031620413065,16,26,201224,cuda,1.8147727772593496,1.8709029108285904,1.7528536096215248,1.832579366862774,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d128/n256/seed1/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0475927423545437,0.0714815035061482,-0.9021727182622264,dataset_replication_project,2,2848453016.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,128,2,256,37,1.8209779225289824,16,45,201224,cuda,1.7839367613196373,1.8341613039374352,1.758666343986988,1.7702453061938286,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d128/n256/seed2/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0306992970412,0.0091474428372029,0.6936790010278517,dataset_replication_project,2,3072618495.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,128,3,256,12,1.783200416713953,16,20,201224,cuda,1.773684300482273,1.867582619190216,1.7643115296959877,1.8178551718592644,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d128/n256/seed3/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.047742014211094,0.0567573085026387,-2.2379218023045007,dataset_replication_project,2,3943661610.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,256,1,256,14,1.814352497458458,16,22,795656,cuda,1.8412365093827248,1.838889054954052,1.8031096458435056,1.8079246655106544,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d256/n256/seed1/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0153166688112932,0.0468268021540287,1.6877480419166615,dataset_replication_project,2,2333815260.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,256,2,256,21,1.787276092916727,16,29,795656,cuda,1.8044695109128952,1.759157069027424,1.7760974988341331,1.7711837887763977,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d256/n256/seed2/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0107245809230163,0.010085925419772,1.6864245814611614,dataset_replication_project,2,2712288295.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000448,Transformer,256,3,256,27,1.819396786391735,16,35,795656,cuda,1.7531596273183825,1.7941162660717964,1.756636194884777,1.845916099846363,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000448/transformer/d256/n256/seed3/DONE.json,1.780835314116302,1.7651722341368257,1.7618563633873392,1.7610978633566257,0.0772717993268478,0.0848182364897374,-4.699516348761835,dataset_replication_project,2,3934469814.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000448.npz
done,confirm_K4_i000654,GRU,8,1,256,48,0.9841418638825415,16,48,576,cuda,0.9750053100287914,0.9236115776002408,0.8997741416096687,0.9751471467316152,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000654/gru/d8/n256/seed1/DONE.json,0.8856753496562095,0.853664133064591,0.8470754111606197,0.8458633863275855,0.0523984048683505,0.1292837604040295,-0.0035626653639977,dataset_replication_project,2,3055058373.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000654.npz
done,confirm_K4_i000654,GRU,8,2,256,48,0.8872327841818333,16,48,576,cuda,0.9701490588486196,0.9355075694620608,0.907583087682724,0.9337345212697984,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000654/gru/d8/n256/seed2/DONE.json,0.8856753496562095,0.853664133064591,0.8470754111606197,0.8458633863275855,0.0141123572462285,0.0878711349422127,0.9146631950361472,dataset_replication_project,2,2164377017.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000654.npz
done,confirm_K4_i000654,GRU,8,3,256,48,0.9040020648390056,16,48,576,cuda,1.0086973570287228,0.8926141485571861,0.886091448366642,0.8999204523861408,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000654/gru/d8/n256/seed3/DONE.json,0.8856753496562095,0.853664133064591,0.8470754111606197,0.8458633863275855,0.0360923075467019,0.0540570660585553,2.732266774805689,dataset_replication_project,2,3534559946.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000654.npz
done,confirm_K4_i000654,GRU,32,1,256,47,0.884081345051527,16,48,6888,cuda,0.9109106585383416,0.8336831592023373,0.8646669164299965,0.7996035479009151,drive://dataset_realization_robustness_v1/runs/replicate_2/confirm_K4_i000654/gru/d32/n256/seed1/DONE.json,0.8856753496562095,0.853664133064591,0.8470754111606197,0.8458633863275855,0.0496969035838578,-0.0462598384266703,2.795820686326181,dataset_replication_project,2,2289445555.0,drive://dataset_realization_robustness_v1/datasets/replicate_2/confirm_K4_i000654.npz
